layer,type,corrupted,restored,component,metric,value,config,lr,n_embd,n_layer
original,KEY,target_item_orig,query_item,conv_input,restored_logit,0.48166942596435547,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,query_item,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,restored_prob,0.00021042674779891968,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,target_item,conv_input,restored_prob,0.00021050870418548584,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,target_item,conv_input,restored_prob,0.00021054595708847046,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,restored_logit,0.4808628559112549,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,target_item,conv_input,restored_logit,0.48115599155426025,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,target_item,conv_input,restored_logit,0.48166942596435547,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,restored_prob,0.0002107471227645874,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,divider,conv_input,restored_prob,0.0002108067274093628,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,divider,conv_input,restored_prob,0.00021054595708847046,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,restored_logit,0.48013877868652344,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,divider,conv_input,restored_logit,0.4806375503540039,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,divider,conv_input,restored_logit,0.48166942596435547,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_prob,0.00021022558212280273,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_prob,0.00021052733063697815,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_prob,0.00021054595708847046,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_logit,0.47985267639160156,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_logit,0.4817495346069336,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_logit,0.48166942596435547,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_prob,0.00021141767501831055,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_prob,0.00021089240908622742,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_prob,0.00021054595708847046,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_logit,0.4836444854736328,ar_32_nope/mamba___64___3e-05,3e-05,64,2
corrupted,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_logit,0.4830961227416992,ar_32_nope/mamba___64___3e-05,3e-05,64,2
original,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_logit,0.48166942596435547,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,query_item_orig,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig,conv_input,max_perc,0.09375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,query_item,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc,0.90625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,nothing,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,kl_div,3.729908826244355e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,restored_prob,0.00021157413721084595,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,prob_diff,3.129243850708008e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,restored_logit,0.48518943786621094,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,logit_diff,0.0005245208740234375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,kl_div,-1.4028693584577923e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,restored_prob,0.00021079927682876587,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,prob_diff,1.6391277313232422e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,restored_logit,0.48320484161376953,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,logit_diff,8.487701416015625e-05,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,kl_div,1.766889567988983e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,restored_prob,0.00021129101514816284,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,prob_diff,-2.2351741790771484e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,restored_logit,0.485137939453125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,logit_diff,2.193450927734375e-05,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,restored_prob,0.00021172314882278442,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,restored_logit,0.4849390983581543,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,kl_div,1.9107766036086105e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,restored_prob,0.00021106749773025513,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,prob_diff,-2.9802322387695312e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,restored_logit,0.48244476318359375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,logit_diff,-3.5762786865234375e-05,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,kl_div,1.020318904920714e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_prob,0.00021117180585861206,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,prob_diff,3.427267074584961e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,restored_logit,0.4832143783569336,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,logit_diff,0.000881195068359375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,kl_div,2.7183887141291052e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_prob,0.0002106204628944397,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,prob_diff,-6.705522537231445e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,restored_logit,0.48108768463134766,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,logit_diff,-0.001399993896484375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,max_perc,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,max_perc,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,max_perc,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,max_perc,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc,0.046875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc,0.859375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,nothing,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,restored_prob,0.00021082907915115356,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,restored_logit,0.48272705078125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,kl_div,-8.941520945882075e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,restored_prob,0.00021047145128250122,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,prob_diff,-1.043081283569336e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,restored_logit,0.4804649353027344,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,logit_diff,0.000274658203125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,kl_div,-4.1048252796827e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,restored_prob,0.00021060556173324585,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,prob_diff,2.8312206268310547e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,restored_logit,0.48066234588623047,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,logit_diff,0.0002269744873046875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,kl_div,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,restored_prob,0.000210590660572052,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,prob_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,restored_logit,0.4814491271972656,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,kl_div,4.575302625653421e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,restored_prob,0.0002107173204421997,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,prob_diff,-1.4901161193847656e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,restored_logit,0.48123931884765625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,logit_diff,0.000102996826171875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,kl_div,-1.1151428225275595e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_prob,0.00021132081747055054,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,prob_diff,4.917383193969727e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,restored_logit,0.4836463928222656,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,logit_diff,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,kl_div,-7.89380010246532e-08,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_prob,0.00021057575941085815,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,prob_diff,2.086162567138672e-07,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_logit,0.4822568893432617,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,logit_diff,-0.00029087066650390625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,max_perc,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,max_perc,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,max_perc,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc,0.046875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc,0.890625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,nothing,conv_input,max_perc,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,query_item_orig,conv_input,max_perc_layer,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item_orig,conv_input,max_perc_layer,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,query_item_orig,conv_input,max_perc_layer,0.953125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,target_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig,conv_input,max_perc_layer,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,target_item_orig,conv_input,max_perc_layer,0.96875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,query_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,query_item,conv_input,max_perc_layer,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,query_item,conv_input,max_perc_layer,0.984375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,target_item,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,divider,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,divider,conv_input,max_perc_layer,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,divider,conv_input,max_perc_layer,0.96875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.984375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.09375,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.015625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.890625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.03125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.96875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,target_item_orig,target_item,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.046875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.953125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.046875,ar_32_nope/mamba___64___3e-05,3e-05,64,2
nothing,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.953125,ar_32_nope/mamba___64___3e-05,3e-05,64,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___64___3e-05,3e-05,64,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0625,ar_32_nope/mamba___64___3e-05,3e-05,64,2
